created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Mar 01 03:50:26 +0000 2024;1,76341E+18;@tanyakanrl yang gue yakinin vlogger yang ga asal makan pas di luar negeri itu cuman Tasya Farasya.;0;0;0;0;in;1,32943E+18;1,76321E+18;SolehanyaMama;https://twitter.com/SolehanyaMama/status/1763411447101399248
Fri Mar 01 02:45:00 +0000 2024;1,76339E+18;CONFITTY GIFT BOX🩷  ❌745k❌ 85k only dapet semua✅ exp 2025 aman  dapet box yaa🩷 ⬇️ISINYAA⬇️  ✅Cleansing Balm 2 pcs ✅Facemist 1 pcs ✅Beauty Blender 1 pcs ✅TWC random shades  ✅ tasya farasya approved buat gift ya SABI  rep yang mauuu 🫵🏻 JB https://t.co/WCEdKNA0yx;0;0;0;1;in;354882092;1,76339E+18;JUALAN_AUTOBASE;https://twitter.com/JUALAN_AUTOBASE/status/1763394981509956021
Fri Mar 01 02:41:55 +0000 2024;1,76339E+18;@_quelapis mop tasya farasya;0;0;0;0;in;1,52333E+18;1,76339E+18;skalalikert;https://twitter.com/skalalikert/status/1763394205236547775
Fri Mar 01 02:16:16 +0000 2024;1,76339E+18;pantesan aja jadi body serum favoritnya Tasya Farasya… emang enak banget sih body serum Lavojoy iniii 🩷 https://t.co/JtzYiuR2Wz;0;5;26;34;in;1,13515E+18;1,76339E+18;talkboutskin;https://twitter.com/talkboutskin/status/1763387748822716549
Thu Feb 29 19:10:14 +0000 2024;1,76328E+18;@neoomulonely insta menurutku lebih awet, gampang di blend, ga oksidasi parah😭 atau goutte itu jg bagus udh di review tasya farasya;0;0;0;0;in;1,72344E+18;1,76326E+18;ciwaciw21;https://twitter.com/ciwaciw21/status/1763280534741160086
Thu Feb 29 18:20:01 +0000 2024;1,76327E+18;CONFITTY GIFT BOX🩷  ❌745k❌ 85k only dapet semua✅ exp 2025 aman  dapet box yaa🩷 ⬇️ISINYAA⬇️  ✅Cleansing Balm 2 pcs ✅Facemist 1 pcs ✅Beauty Blender 1 pcs ✅TWC random shades  ✅ tasya farasya approved buat gift ya SABI  rep yang mauuu 🫵🏻 JB https://t.co/TTavh6ZY3X;0;1;0;3;in;354882092;1,76327E+18;JUALAN_AUTOBASE;https://twitter.com/JUALAN_AUTOBASE/status/1763267897802330345
Thu Feb 29 15:54:25 +0000 2024;1,76323E+18;@bittercaffeines Wah tasya farasya approved😍;0;0;0;1;in;1,70874E+18;1,76315E+18;putrrkive;https://twitter.com/putrrkive/status/1763231257771860467
Thu Feb 29 15:41:20 +0000 2024;1,76323E+18;@ohmybeautybank Tasya farasya approve 🙌 https://t.co/DZ9PjX90NU;0;0;0;0;in;1,44865E+18;1,76323E+18;xavyera24;https://twitter.com/xavyera24/status/1763227965859807540
Thu Feb 29 15:34:54 +0000 2024;1,76323E+18;kl tasya farasya &amp  mamahnya itu gatau si, emang uda kyk pelanggan tetap yg uda punya nama di hermes apa gmn. soalnya buanyak bgt koleksi bagnya. apalagi mama ala itu🥵 dan kl di preloved luxury brands gt jg kayanya jarang jir ada hermes...;0;0;0;0;in;1,38017E+18;1,76323E+18;yutahraptorr_;https://twitter.com/yutahraptorr_/status/1763226346246070737
Thu Feb 29 14:16:45 +0000 2024;1,76321E+18;@ohmybeautybank sea makeup lengket katanya nder ak liat review tasya farasya;0;0;0;0;in;1,16963E+18;1,76321E+18;chocominttlover;https://twitter.com/chocominttlover/status/1763206676109537378
Thu Feb 29 13:38:24 +0000 2024;1,7632E+18;@bogorfess_ kebin! gaterlalu jauh dari yasmin, terus ada nako juga tapi ga rekomen soalny rameee banget. terus kopinya tasya farasya yang di shell situ nder;0;0;0;0;in;1,30931E+18;1,76319E+18;cutiestwonys;https://twitter.com/cutiestwonys/status/1763197026781757838
Thu Feb 29 11:23:01 +0000 2024;1,76316E+18;@AkunBuya Alhamdulillah dari dulu ga pernah follow &amp  subs akun sosmed/channel mereka. Lumayan sukanya liat fadil jaidi karna konten lucu sma kluarganya, trus kalau mau liat skincare ke tasya farasya. Tapi itu sesekali juga sih. Eh pas banget ternyata 2 org ini dukung 01.;0;1;1;3;in;1,66019E+18;1,76285E+18;olysh___;https://twitter.com/olysh___/status/1763162956966338724
Thu Feb 29 11:19:37 +0000 2024;1,76316E+18;— Ophelie✨  Wangi woody, vanilla, elegan yg fresh di awal, cocok buat indoor dan outdoor. Manisnya ga bikin enek! Scentnya berubah jd woody di akhir. Girl boss vibes 😚 Ini fav Tasya Farasya and also my fav tooo!  Kalau digambarin jadi cast Kdrama di Marry My Husband, ini cocok… https://t.co/PyTEJ4TWx3;0;1;1;7;in;303110323;1,76315E+18;bittercaffeines;https://twitter.com/bittercaffeines/status/1763162099004616707
Thu Feb 29 10:24:40 +0000 2024;1,76315E+18;No wonder parfum ini jadi parfum fav Tasya Farasya soalnya emg enakkkk!!! Harganya cuma 70ribuan, trs udah BPOM &amp  halal certified juga!  Wanginya macem-macem, aku describe keempat variannya disini yaa ⤵️ https://t.co/lBjhUSklDC;2;31;97;369;in;303110323;1,76315E+18;bittercaffeines;https://twitter.com/bittercaffeines/status/1763148273148436835
Thu Feb 29 10:17:00 +0000 2024;1,76315E+18;#FOTO Cantik banget! Tasya Farasya tampil menawan mengenakan dress berwarna sage saat ia menjadi bridesmaid nih. Berikut potret cantiknya.😍 https://t.co/MvCkD4Icqh;0;0;1;1;in;69183155;1,76315E+18;detikcom;https://twitter.com/detikcom/status/1763146342010966055
Thu Feb 29 09:04:16 +0000 2024;1,76313E+18;PART TERPENTING! aku pastiin kulit aku harus lembab terus makanya wajib pake body serum ini pagi dan malem karna kalo absen sehari ga pake ini tuh kerasa bgt bedanya kulit😔 kerasa lebih kering plus kusam juga huhuhu  DAN ini udah TASYA FARASYA APPROVED💖 https://t.co/xIUPo4H0KX;0;1;0;1;in;238519266;1,76313E+18;sashagani;https://twitter.com/sashagani/status/1763128039591100448
Thu Feb 29 07:06:30 +0000 2024;1,7631E+18;gila ya tasya farasya kalo ga sepede dan seyakin itu sama produknya, mana mungkin masih jadi beauty reviewer dan promosiin produk lain. mop beneran bagus bet bjirrr;0;0;0;0;in;1,00289E+18;1,7631E+18;tekooila;https://twitter.com/tekooila/status/1763098404018856047
Thu Feb 29 07:03:06 +0000 2024;1,7631E+18;KESURUPAN 🤡 habis nonton tasya farasya 2023 approve keracunan pol pol pol 😔 https://t.co/4X5GEUgIOj;0;1;0;0;in;553262902;1,7631E+18;cherylaldenn;https://twitter.com/cherylaldenn/status/1763097546984206793
Thu Feb 29 07:02:29 +0000 2024;1,7631E+18;#Foto Wow, cantik sekali!😍...Beberapa waktu lalu influencer Tasya Farasya hadir di pernikahan salah satu sahabatnya sebagai bridesmaid loh, Wolifriends! ✨  Yuk, kita intip gayanya disini! 👀⬇️  &gt &gt  https://t.co/fqUG9RhEC4   Foto: instagram/tasyafarasya #TasyaFarasya https://t.co/PDGioI1uw5;0;0;1;2;in;95579729;1,7631E+18;wolipop;https://twitter.com/wolipop/status/1763097390427333067
Thu Feb 29 06:27:43 +0000 2024;1,76309E+18;Cek [Tasya Farasya Approved] NEW! Wardah Matte Lip Cream - Non Dry Formula, High Pigmented, SPF 20 PA++ dengan harga Rp53.200.  Dapatkan di Shopee sekarang! https://t.co/UQAlcUFs4J https://t.co/Vd5uCEwPUL;0;0;0;0;in;3232801796;1,76309E+18;kelinci_gemoy;https://twitter.com/kelinci_gemoy/status/1763088641847636270
Thu Feb 29 06:15:33 +0000 2024;1,76309E+18;#FOTO Cantik banget! Tasya Farasya tampil menawan mengenakan dress berwarna sage saat ia menjadi bridesmaid nih. Berikut potret cantiknya.😍  https://t.co/SlPI0t9mSb;0;0;0;0;in;95579729;1,76309E+18;wolipop;https://twitter.com/wolipop/status/1763085578164154748
Thu Feb 29 04:24:55 +0000 2024;1,76306E+18;@ohmybeautybank aku pke madame gie yg ungu nder, prnh direview tasya farasya di yt nyaa yg nattle mascara part 2, ini lebih ke lengthening yh rapi gt sihh https://t.co/6NJkUWh20g;0;0;0;0;in;1,60618E+18;1,76301E+18;citylightaddct;https://twitter.com/citylightaddct/status/1763057740111597859
Thu Feb 29 03:46:51 +0000 2024;1,76305E+18;@ohmybeautybank rad x harry potter, tp udh maw abis pgn pindah ke jiera krn keracun tasya farasya;0;0;0;0;in;808429266;1,76304E+18;asiaticae;https://twitter.com/asiaticae/status/1763048158446375382
Thu Feb 29 01:35:18 +0000 2024;1,76302E+18;Deretan Artis Cantik dan Ganteng yang Jarang Mandi, Ada Anya Geraldine, Vidi Aldiano, Hingga Tasya Farasya https://t.co/UoVF27QqJx;0;0;0;1;in;456426648;1,76302E+18;merdekadotcom;https://twitter.com/merdekadotcom/status/1763015051202707610
Thu Feb 29 00:58:48 +0000 2024;1,76301E+18;@mrs_ssuh jihoon nonton tasya farasya kh;0;0;0;0;in;1,01486E+18;1,76287E+18;ukaikeisimp;https://twitter.com/ukaikeisimp/status/1763005865957970414
Thu Feb 29 00:43:33 +0000 2024;1,763E+18;10 Artis yang Mengaku Jarang Mandi, Tasya Farasya Tak Mau Kulitnya Kering - Livy Renata Tak Mandi Saat Sekolah https://t.co/Cby9YZWPEV;0;0;0;0;in;31355801;1,763E+18;KapanLagicom;https://twitter.com/KapanLagicom/status/1763002028639629743
Wed Feb 28 17:17:34 +0000 2024;1,76289E+18;Rossa Banjir Pujian Selangit Usai Wajahnya Dipoles Beda Oleh Tasya Farasya #Rossa https://t.co/992rVEBtj8 &amp utm_medium=social&amp utm_source=twitter;0;0;0;0;in;313946561;1,76289E+18;wow_keren;https://twitter.com/wow_keren/status/1762889792856146081
Wed Feb 28 16:38:35 +0000 2024;1,76288E+18;uas kmrn disuruh bikin study case 4000 words. i bahas tasya farasya as an influencer. meanwhile the others bahas presidential candidates, world war, genocides, etc 😓😓. kirain gabakal bgs nilai nya, eh lumayan ternyata 🥰. thx u sir deddy dosen fav aku 🫶🏻🤭 https://t.co/XR7DZh6A87;0;0;0;6;in;1,74876E+18;1,76288E+18;jadorekarin;https://twitter.com/jadorekarin/status/1762879984337871177
Wed Feb 28 15:05:25 +0000 2024;1,76286E+18;Cek MOP - Tender Touch Soft Ombré Powder Blush [Made by Tasya Farasya] dengan harga Rp109.650. Dapatkan di Shopee sekarang! https://t.co/TeF9LXb8zW https://t.co/9QN00DMHbJ;0;0;0;0;in;1,64745E+18;1,76286E+18;813hi_nana;https://twitter.com/813hi_nana/status/1762856537612324927
Wed Feb 28 14:23:05 +0000 2024;1,76285E+18;@WonbinChatter @AhengChatter Yang mirip Tasya Farasya kemarin ya?;0;0;0;0;in;2759015715;1,76284E+18;GiselleChatter;https://twitter.com/GiselleChatter/status/1762845882721173970
Wed Feb 28 13:52:28 +0000 2024;1,76284E+18;Cek [ Tasya Farasya Approved ] Lae Sa Luay Hair Spa Smooth Keratin / Masker Rambut / Treatment Rambut - 250 ml dengan harga Rp55.000. Dapatkan di Shopee sekarang! https://t.co/IewTe3F30j Pesantren Dante Syahrini #viralvideo https://t.co/yP5MVcxfDA;0;0;0;0;in;1,40877E+18;1,76284E+18;basosro;https://twitter.com/basosro/status/1762838180150333468
Wed Feb 28 13:44:59 +0000 2024;1,76284E+18;@ferretnfox TASYA FARASYA MENANGIS LIHAT INI 😭😭 KAK FEBY JUGA CANTIK PLISSS 🥲🙏🏻;0;0;0;0;in;1,73482E+18;1,76267E+18;xdizgaon;https://twitter.com/xdizgaon/status/1762836296186360244
Wed Feb 28 13:19:57 +0000 2024;1,76283E+18;@xdizgaon PLIS NIN KM CANTIKK BGT MIRIP TASYA FARASYA😭😭😭😭😭😍😍😍;0;1;0;0;in;1,13857E+18;1,76267E+18;ferretnfox;https://twitter.com/ferretnfox/status/1762829996132102536
Wed Feb 28 10:18:41 +0000 2024;1,76278E+18;kalo aku bisa berenang karena termotivasi sama tasyafarasya, harusnya aku juga bisa termotivasi untuk lari kaya teh yura 😭😭😭 @yurayunita;0;0;0;0;in;367641749;1,76278E+18;nisasptw;https://twitter.com/nisasptw/status/1762784380039385140
Wed Feb 28 09:48:54 +0000 2024;1,76278E+18;@margarettefanny Cenderung ke Tasya Farasya Approved sih;0;0;0;0;in;406201579;1,76267E+18;Yovan_lakstria;https://twitter.com/Yovan_lakstria/status/1762776885577339250
Wed Feb 28 09:32:09 +0000 2024;1,76277E+18;emg tasya farasya approved produknya enak sii kek aku buy micellar waternya oil infused wardah itu ga perih di mata trs ttp lembab abis make;0;0;0;0;in;1,22417E+18;1,76277E+18;cuteseokjiniii;https://twitter.com/cuteseokjiniii/status/1762772666761757167
Wed Feb 28 09:14:57 +0000 2024;1,76277E+18;parfum dibawah 100 ribu rekomendasi tasya farasya  Link Shopee : https://t.co/iMPaJZ9i34 https://t.co/js9OZO3ktc;0;1;3;15;in;2758420257;1,76277E+18;mowtly;https://twitter.com/mowtly/status/1762768341717148088
Wed Feb 28 05:39:22 +0000 2024;1,76271E+18;@bhirmyeon Tasya farasya sm nanda arsinta kk dulu aku belajar dr mereka;0;1;0;0;in;8,91223E+17;1,76271E+18;aulitaesik;https://twitter.com/aulitaesik/status/1762714088021598404
Wed Feb 28 05:04:26 +0000 2024;1,76271E+18;GAS 2PCS Temukan dan dapatkan [Tasya Farasya Approved] SKINTIFIC MSH Niacinamide Brightening Moisturizer Glowing Moisture Gel 30g Alpha Arbutin Cream Pemutih Wajah hanya Rp136.000 di Shopee sekarang juga! https://t.co/vpxjTCd1fD #ShopeeID https://t.co/TgNceiNxQM;0;0;0;0;in;1,28322E+18;1,76271E+18;corndogmoza_;https://twitter.com/corndogmoza_/status/1762705297217671413
Wed Feb 28 04:47:54 +0000 2024;1,7627E+18;Cek [Tasya Farasya Approved] NEW! Wardah Matte Lip Cream - Non Dry Formula, High Pigmented, SPF 20 PA++ dengan harga Rp53.200. Dapatkan di Shopee sekarang! https://t.co/ezNQuPI9KX https://t.co/IcVtCiJdRr;0;0;0;1;in;1,68959E+18;1,7627E+18;leni120045;https://twitter.com/leni120045/status/1762701132936442334
Wed Feb 28 03:33:08 +0000 2024;1,76268E+18;Sumpah ya tasya farasya tuh sekalinya rilis lipen shadenya bagus bagus semua kenapa siiiiiiii 😭😭😭😭😭;0;0;0;1;in;8,32954E+17;1,76268E+18;karalattes;https://twitter.com/karalattes/status/1762682316810555708
Wed Feb 28 02:24:40 +0000 2024;1,76267E+18;Keracunan #tasyafarasya baru cobain 1 dan belum abis udah nyetok lagi 2, karena sunscreen emina ini sungguh ringan apalagi buat kulit kering kayak ga pake apa apa tapi ga bikin kusam juga, mana belinya pake voucher shopee live 😭😭👍🏻  https://t.co/hLQKktbM7G https://t.co/uSyydQTAfz;0;0;0;0;in;625507212;1,76267E+18;unggannn;https://twitter.com/unggannn/status/1762665087696011684
Tue Feb 27 23:37:35 +0000 2024;1,76262E+18;7 Potret Rossa Tampil dengan Make up Bold ala Tasya Farasya, Pangling! https://t.co/fXOANXcQaW;0;0;0;0;in;388190238;1,76262E+18;IDNTimes;https://twitter.com/IDNTimes/status/1762623039068590403
Tue Feb 27 23:06:48 +0000 2024;1,76262E+18;Spray ajaib! Bisa mencegah keputihan, anyang-anyangan &amp  mencegah infeksi salurah kemih. Tau ini dari Tasya Farasya yang juga pake Filmore Spritz   link : https://t.co/lLrXrvJCvg https://t.co/D6cNIJJg9y;0;1;0;0;in;1,16703E+18;1,76261E+18;mauskincarean;https://twitter.com/mauskincarean/status/1762615292260487346
Tue Feb 27 17:22:20 +0000 2024;1,76253E+18;Yg lg nyari blush on cream, bs beli merk ini punyanya tasya farasya jd udh tau bgt dong kualitasnya bkl sebagus apa   Pas dicoba bnr aja, pigmented &amp  warnanya keluar bgt di kulit. Jd kyk pke highlighter jg mana awet bgt, ga geser makeup https://t.co/WgJ5EfsncA;0;0;0;1;in;1,64942E+18;1,76253E+18;cupidhoneymoon;https://twitter.com/cupidhoneymoon/status/1762528604750315916
Tue Feb 27 16:16:52 +0000 2024;1,76251E+18;baru 2 lubang aja jaganya uda setengah mati dek dek sok sokan x mau sampe kek tasyafarasya….;0;0;0;0;in;1,34905E+18;1,76251E+18;ideec0I0ree;https://twitter.com/ideec0I0ree/status/1762512131705184412
Tue Feb 27 12:58:53 +0000 2024;1,76246E+18;liat vid tasya farasya makan basreng pake telor dikecapin pas dicoba ternyata beneran enak😭👌;0;0;0;0;in;1,57598E+18;1,76246E+18;eclipwzN;https://twitter.com/eclipwzN/status/1762462305076592959
Tue Feb 27 12:46:01 +0000 2024;1,76246E+18;Pembelian kedua, alhamdulillah cocok dan bantu ngatasin rambut rontokku. Tapi kali ini mesti ikutan preorder karna abis di review sama tasya farasya. Its oke semoga pas mo nyetok lagi ga mesti nunggu lama https://t.co/dZIRtIOrH2;0;0;0;0;in;4518436212;1,76246E+18;punkydh;https://twitter.com/punkydh/status/1762459067174498787
Tue Feb 27 12:36:58 +0000 2024;1,76246E+18;Cek [Tasya Farasya Approved] NEW! Wardah Matte Lip Cream - Non Dry Formula, High Pigmented, SPF 20 PA++ dengan harga Rp53.200. Dapatkan di Shopee sekarang! https://t.co/N6tsvj3VeK https://t.co/4zyTTfy4Rn;0;0;0;0;in;298262863;1,76246E+18;tyaaChristanti;https://twitter.com/tyaaChristanti/status/1762456791345242189
Tue Feb 27 12:35:45 +0000 2024;1,76246E+18;@weigys kalo udah tasya farasya approved harus nyobain sih;0;0;0;0;in;1,37883E+18;1,76241E+18;imutorgnya;https://twitter.com/imutorgnya/status/1762456483193819606
Tue Feb 27 12:12:52 +0000 2024;1,76245E+18;@weigys Wah tasya farasya approved😍;0;0;0;0;in;1,00964E+18;1,76241E+18;snowputr;https://twitter.com/snowputr/status/1762450725387522386
Tue Feb 27 12:05:10 +0000 2024;1,76245E+18;Semenjak awal launching aku dah pake wonderlux krn yang botol pink enak bgt buat rambut yg tebel dan wavy kayak rsmbutku #pilihlokal @wonderlux_id! Btw Wonderlux  udah got featured on #VOGUEKOREA dan approved by tasya farasya. https://t.co/8uGWFEjMDk;0;0;0;0;in;464518376;1,76065E+18;keshikiayame;https://twitter.com/keshikiayame/status/1762448788390838598
Tue Feb 27 11:59:32 +0000 2024;1,76245E+18;Bisa bisanya gue mimpi gue sebagai tasya farasya 😭;0;0;0;0;in;1,09679E+18;1,76245E+18;winterv11_;https://twitter.com/winterv11_/status/1762447372070875366
Tue Feb 27 11:51:03 +0000 2024;1,76245E+18;ya Allah mau bisa shading ala tasya farasya😭;0;0;0;0;in;1,27822E+18;1,76245E+18;helosemesta;https://twitter.com/helosemesta/status/1762445236121612327
Tue Feb 27 11:50:20 +0000 2024;1,76245E+18;￼[Tasya Farasya Approved] SKINTIFIC - 5X Ceramide Skin Barrier Repair Moisturize Gel 30g Moisturizer Cream Pemutih Wajah Day Cream Night Cream Pelembab Wajah  💸 : 137K 🔎 : https://t.co/1iMGdhkkKa https://t.co/BvX71gKpJo;0;1;0;0;in;1,29578E+18;1,76244E+18;gilabelanjaa;https://twitter.com/gilabelanjaa/status/1762445054143348898
Tue Feb 27 10:58:33 +0000 2024;1,76243E+18;SANOL APPROVED! (ea niru tasya farasya, bikinin stempelnya dong);0;1;0;0;in;1,65958E+18;1,76243E+18;bluespringitis;https://twitter.com/bluespringitis/status/1762432024751878209
Tue Feb 27 10:36:57 +0000 2024;1,76243E+18;@bellispperennis @ohmybeautybank Avoskin bagussss, tulus juga katanya bagus (kata Tasya farasya sih wkkwk tp mehong sampw 300k);0;0;0;0;in;1,10334E+18;1,76234E+18;dinris15;https://twitter.com/dinris15/status/1762426586782212271
Tue Feb 27 09:28:36 +0000 2024;1,76241E+18;Salah satu produk best buy 2023 Tasya Farasya, makanya ga diragukan lg😭🫵🏻  Cepet bgt soldnya ngincer dari desember tahun lalu ga pernah dapet, baru dapet awal tahun ini, dan pas coba ga nyesel beneran sebagus itu😭 https://t.co/7q7bUHDRaj;0;1;0;1;in;2333201882;1,76241E+18;weigys;https://twitter.com/weigys/status/1762409386918768867
Tue Feb 27 09:28:14 +0000 2024;1,76241E+18;Setelah sekian lama kehabisan akhirnya dapet juga ni shampoo😭  Ga nyesel co ini, rambut jadi ga cepet lepek, rontok juga berkurang. TASYA FARASYA APPROVED NEVER GOES WRONG😭🫵🏻 https://t.co/h8f7ftkDDU;3;24;68;113;in;2333201882;1,76241E+18;weigys;https://twitter.com/weigys/status/1762409292848849309
Tue Feb 27 06:11:25 +0000 2024;1,76236E+18;mau nnton vlog amatir nya tasya farasya dulu;0;0;0;0;in;1,711E+18;1,76236E+18;cheolkyluv;https://twitter.com/cheolkyluv/status/1762359763566997872
Tue Feb 27 05:55:08 +0000 2024;1,76236E+18;@minebilaa Maap ka maennya kurang jauh, taunya klo ga tasha kamila yaa tasya farasya. :(;0;0;0;0;in;1,06706E+18;1,76235E+18;AdilaLega;https://twitter.com/AdilaLega/status/1762355666122051932
Tue Feb 27 05:52:32 +0000 2024;1,76236E+18;✨ OPEN PO MASCARA TIPSY SOMETHINC EXP 2026 ✨  TASYA FARASYA APPROVED ✅  💰 89.000 jadi *70.000 NETT* 🗓️ close order Minggu 3 Maret 2024 📦 pengiriman dari Jogja bisa 🍊  join grup biar ga ketinggalan promo lainnya 👇🏻 https://t.co/GGCwZ2TaAw  Dante Karam #zonauang️ #zonajajan https://t.co/SFH01SslgI;0;0;0;0;in;1,5645E+18;1,76236E+18;NamChikaaa;https://twitter.com/NamChikaaa/status/1762355012632777089
Tue Feb 27 02:08:06 +0000 2024;1,7623E+18;yuhuuu gak nyesel keracunan body serum dari tasya farasya!!  kaki burik ku ini jadi lebih lembap &amp  glowing cuma pake body serum doang 💗💗 https://t.co/s2BLw3tWoq;1;45;89;153;in;1,27993E+18;1,7623E+18;skingoldenhour;https://twitter.com/skingoldenhour/status/1762298532365820301
Tue Feb 27 01:44:49 +0000 2024;1,76229E+18;Jadi kalo kata kak Tasya Farasya ini bikin wangi dan lembab seharian, aku jawab IYA BANGETTT! Yang kemarin sempet ngga kebagian karena sold out dimana-mana, ini nih udah restock lagi, kata gue teh check out sekarang sih!   Harganya cuman 59rb doang loh😳‼️ https://t.co/piRmGHv7jF;0;0;0;1;in;1,00964E+18;1,76229E+18;snowputr;https://twitter.com/snowputr/status/1762292673879461990
Tue Feb 27 01:42:40 +0000 2024;1,76229E+18;[Tasya Farasya Approved] SKINTIFIC MSH Niacinamide Brightening Moisturizer Glowing Moisture Gel 30g Alpha Arbutin Cream Pemutih Wajah   Link Shopee   https://t.co/KfatvQx8Wt https://t.co/XPzAzMI2ye;0;0;0;0;in;3281582736;1,76229E+18;aprisdpr;https://twitter.com/aprisdpr/status/1762292130456977632
